date,type,type_short,label,amount,category,sub_category,comments
2021/12/16,VIREMENT,VIR CPTE A CPTE RECU,VIR CPTE A CPTE RECU /DE COUCHENEY NICOLA /MOTIF TRESORERIE /REF,"5 000,00 €",Épargne,Rachat,
2021/12/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 291221 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-10,98 €",Loisirs,Jeux vidéos,
2021/12/31,VIREMENT,VIREMENT SEPA EMIS,VIREMENT SEPA EMIS /MOTIF SEQUESTRE ME LHERBIER /BEN CAISSE DES DPTS VAL DOISE /REFDO SEQUESTRE ME LHERBIER /REFBEN,"-18 000,00 €",Immobilier,Achat Maison,
2022/01/03,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/030122 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020110305121800CDIF REF/S 030566332           1221306294 LIB/S 030566332           1221,"-100,00 €",Épargne,Plan d’épargne retraite,
2022/01/03,VIREMENT,VIREMENT FAVEUR TIERS,VIREMENT FAVEUR TIERS VR.PERMANENT PARTICIPATION MAISON,"-350,00 €",Maison,Contribution maison,
2022/01/03,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE MALAKOFF HUMANIS PPREVOYANCE /MOTIF 0002710583     MEDERIC PR030122 /REF GGBJ 0002710,"2 459,61 €",,,
2022/01/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 030122 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-11,60 €",Alimentation,Indispensable,
2022/01/04,COMMISSIONS,COMMISSIONS,COMMISSIONS COTISATION A UNE OFFRE GROUPEE DE SERVICES ESPRIT LIBRE,"-17,24 €",Banque,Cotisation et frais,
2022/01/04,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 03/01/22 08H58 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2022/01/05,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040122 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-3,00 €",,,
2022/01/05,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040122 PHIE CHICHE     DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-3,61 €",Santé,Pharmacie (non-remboursé),
2022/01/05,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040122 CARREFOUR CITY  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-5,91 €",Alimentation,Indispensable,
2022/01/05,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/050122 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020042305013835CDIF REF/BP035196601         050122666775 LIB/BP035196601         050122,"-9,90 €",Assurance,Banque,
2022/01/05,PRELEVEMENT,PRLV SEPA,PRLV SEPA VETASSUR ECH/050122 ID EMETTEUR/FR11ZZZ489371 MDT/00852641.2 REF/33762SANTEVET/18650 LIB/33762-SANTEVET-NELSON,"-66,77 €",Chien,Cotisation Mutuelle,
2022/01/05,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040122 CARREFOUR CITY  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-73,79 €",Alimentation,Indispensable,
2022/01/06,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060122 DELIVEROO       09 PARIS 09     CARTE   4974XXXXXXXX6437,"-42,14 €",Loisirs,Alimentation,
2022/01/06,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 040122 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-52,45 €",Loisirs,Jeux vidéos,
2022/01/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-3,90 €",Alimentation,Indispensable,
2022/01/07,PRELEVEMENT,PRLV SEPA,PRLV SEPA BNP PARIBAS ECH/070122 ID EMETTEUR/FR94NOM001228 MDT/NOM3000401573NOM0002560320180130000 REF/09139129ZZ1B42XT3R4UEZPT4 LIB/ASSURANCE NOMADE,"-9,41 €",Banque,Cotisation et frais,
2022/01/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-16,00 €",Alimentation,Indispensable,
2022/01/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-18,38 €",Alimentation,Indispensable,
2022/01/07,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CRAMIF /MOTIF 2200400299152200400299150695441   02 /REF 2200400299150695441   02,"944,79 €",Revenus,Invalidité,
2022/01/10,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070122 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-20,40 €",,,
2022/01/10,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080122 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-20,40 €",,,
2022/01/10,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070122 CARREFOUR CITY  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-23,72 €",Alimentation,Indispensable,
2022/01/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA ASS DIOC DE PONTOISE ECH/100122 ID EMETTEUR/FR28222408361 MDT/4264 REF/PRESEPA143050 LIB/ASS.DIOCESAINE PONTOISE,"-40,00 €",Associatif,Dons déductibles,
2022/01/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA S.P.A. ECH/100122 ID EMETTEUR/FR12SPA420774 MDT/SPA-G02249465-000000027900 REF/RCUR-15411846 LIB/SPA 02249465 10/01/2022,"-50,00 €",Associatif,Dons déductibles,
2022/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-5,10 €",Alimentation,Optionnel,
2022/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100122 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-21,87 €",Consommation,Non renseigné,
2022/01/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100122 FIGARET PARIS   PARIS 12        CARTE   4974XXXXXXXX6437,"-95,00 €",Vêtements,Vêtements,
2022/01/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110122 PHIE CHICHE     DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-6,90 €",Santé,Pharmacie (non-remboursé),
2022/01/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110122 DELIVEROO       09 PARIS 09     CARTE   4974XXXXXXXX6437,"-28,30 €",Loisirs,Alimentation,
2022/01/12,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110122 AUCHET THIERRY  DEUIL LA BAR    CARTE   4974XXXXXXXX6437,"-40,00 €",Santé,Frais Médicaux (DA),
2022/01/12,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 100122 KOLAB NOW       CARTE   4974XXXXXXXX6437                CHE   100,00CHF+COMMISSION : 3,68","-99,61 €",Consommation,Informatique,
2022/01/13,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 120122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-68,80 €",Alimentation,Indispensable,
2022/01/13,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CARDIF ASSURANCE VIE /MOTIF I 030104778852197671 /REF I 03010477812012200000000000001167,"35 000,00 €",Épargne,Rachat,
2022/01/14,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     1,00EUR","-1,00 €",Transports,VTC,
2022/01/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 130122 DT              ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-4,40 €",,,
2022/01/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 130122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,80 €",Alimentation,Optionnel,
2022/01/14,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,20EUR","-7,20 €",Transports,VTC,
2022/01/14,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 13/01/22 16H55 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2022/01/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 150122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,80 €",Alimentation,Optionnel,
2022/01/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 160122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,80 €",Alimentation,Optionnel,
2022/01/17,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 130122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,25EUR","-7,25 €",Transports,VTC,
2022/01/17,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 160122 DELIVEROO       09 PARIS 09     CARTE   4974XXXXXXXX6437,"-23,05 €",Loisirs,Alimentation,
2022/01/17,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CPAM DU VAL D OISE /MOTIF 220140003134220140003134 /REF 220140003134,"24,00 €",Santé,Remboursement CPAM,
2022/01/17,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE D.G.F.I.P. 87 IMPOT /MOTIF AVANCE CREDIMPOT    111 95032894438789     M        COUCHENEY NICOLAS /REF 6P087000095032894438789   RICI,"380,00 €",Impôts,Remboursement Impôts,
2022/01/18,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170122 RELAY 331892SC  ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-11,20 €",Consommation,Divers,
2022/01/18,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 160122 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-47,99 €",Consommation,Non renseigné,
2022/01/18,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-62,74 €",Alimentation,Indispensable,
2022/01/18,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 17/01/22 20H12 157339   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX6437,"-150,00 €",Consommation,Divers,Prêt maman
2022/01/19,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE VERSPIEREN 0000010886 /MOTIF C0000441836 /REF C0000441836,"15,00 €",Santé,Remboursement mutuelle,
2022/01/19,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 180122 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-22,10 €",Tabac,Tabac,
2022/01/19,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 170122 AMAZON PAYMENTS PAYLI2441535/   CARTE   4974XXXXXXXX6437,"-24,90 €",Consommation,Non renseigné,
2022/01/20,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/200122 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   20/01/2022 0000174 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2022/01/20,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 190122 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-53,90 €",Cigarette électronique,Recharges,
2022/01/21,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 200122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     8,18EUR","-8,18 €",Transports,VTC,
2022/01/21,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 200122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     9,25EUR","-9,25 €",Transports,VTC,
2022/01/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200122 SAS VEZ         ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-21,11 €",Consommation,Divers,
2022/01/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200122 FRANPRIX        ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-29,99 €",Alimentation,Indispensable,
2022/01/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 190122 AUCHET THIERRY  DEUIL LA BAR    CARTE   4974XXXXXXXX6437,"-40,00 €",Santé,Frais Médicaux (DA),
2022/01/21,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 200122 BAR A CLOPE     ENGHIEN LES     CARTE   4974XXXXXXXX6437,"-80,60 €",Cigarette électronique,,
2022/01/21,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 20/01/22 17H00 203650   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-240,00 €",Santé,Frais Médicaux (DG),
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-7,25 €",Alimentation,Optionnel,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-7,25 €",Alimentation,Optionnel,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230122 PHIE CHICHE     DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-9,80 €",Santé,Pharmacie (non-remboursé),
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230122 DEEZER          PARIS           CARTE   4974XXXXXXXX6437,"-10,99 €",Abonnements,Abonnement streaming,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 210122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-11,88 €",Alimentation,Indispensable,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 210122 SEVERINE COIFFU DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-19,00 €",Consommation,Divers,
2022/01/24,PRELEVEMENT,PRLV SEPA,PRLV SEPA FREE MOBILE ECH/240122 ID EMETTEUR/FR07ZZZ591778 MDT/++FM-18197402-1 REF/FMPMT-1485839054,"-21,99 €",Abonnements,Abonnement Mobile,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 230122 DELIVEROO       09 PARIS 09     CARTE   4974XXXXXXXX6437,"-28,40 €",Loisirs,Alimentation,
2022/01/24,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 220122 AMAZON PRIME FR PAYLI2469664/   CARTE   4974XXXXXXXX6437,"-49,00 €",Consommation,Non renseigné,
2022/01/24,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 21/01/22 15H11 157339   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX6437,"-60,00 €",Consommation,Divers,
2022/01/24,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 22/01/22 08H47 157339   BNP PARIBAS               DEUIL LA BARR    0004974XXXXXXXX6437,"-300,00 €",Consommation,Divers,Prêt maman
2022/01/25,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 240122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     1,00EUR","-1,00 €",Transports,VTC,
2022/01/25,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 240122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,80 €",Alimentation,Optionnel,
2022/01/25,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 250122 UBER *TRIP HELP CARTE   4974XXXXXXXX6437                FRA     7,26EUR","-7,26 €",Transports,VTC,
2022/01/25,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 240122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,33EUR","-7,33 €",Transports,VTC,
2022/01/25,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 24/01/22 15H52 203660   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-100,00 €",Consommation,Divers,
2022/01/25,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 240122 TAPIS ST MACLOU CARTE   4974XXXXXXXX6437                FRA   828,65EUR","-828,65 €",Consommation,Divers,Changement parquet 2
2022/01/27,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 250122 BOULANGERIE DU  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-13,90 €",Alimentation,Indispensable,
2022/01/27,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 260122 SGL             DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-52,40 €",Cigarette électronique,Recharges,
2022/01/27,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CPAM DU VAL D OISE /MOTIF 220260005579220260005579 /REF 220260005579,"100,00 €",Santé,Remboursement CPAM,
2022/01/28,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 270122 UBER            AMSTERDAM       CARTE   4974XXXXXXXX6437,"-7,25 €",Transports,VTC,
2022/01/28,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 270122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-11,40 €",Alimentation,Optionnel,
2022/01/28,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 250122 STEAM PURCHASE  PARIS 8         CARTE   4974XXXXXXXX6437,"-33,99 €",Loisirs,Jeux vidéos,
2022/01/28,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 27/01/22 16H52 06062A01 CAISSE FEDERALE DE C      ENGHIEN LES BA   0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2022/01/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 270122 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,60 €",Alimentation,Optionnel,
2022/01/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 290122 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/01/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 280122 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/01/31,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 270122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     7,25EUR","-7,25 €",Transports,VTC,
2022/01/31,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 280122 NETFLIX COM     PARIS           CARTE   4974XXXXXXXX6437,"-8,99 €",Abonnements,Abonnement streaming,
2022/02/01,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 300122 BOULANGERIE DU  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,30 €",Alimentation,Optionnel,
2022/02/01,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 310122 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,80 €",Alimentation,Optionnel,
2022/02/01,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 310122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     5,14EUR","-5,14 €",Transports,VTC,
2022/02/01,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 300122 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-31,41 €",Alimentation,Indispensable,
2022/02/01,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/010222 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020110305121800CDIF REF/S 030566332           0122215802 LIB/S 030566332           0122,"-100,00 €",Épargne,Plan d’épargne retraite,
2022/02/01,VIREMENT,VIREMENT FAVEUR TIERS,VIREMENT FAVEUR TIERS VR.PERMANENT PARTICIPATION MAISON,"-350,00 €",Maison,Contribution maison,
2022/02/01,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE MALAKOFF HUMANIS PPREVOYANCE /MOTIF 0002710583     MEDERIC PR010222 /REF GGBJ 0002710,"2 459,61 €",Revenus,Prévoyance,
2022/02/02,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 010222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/02,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 310122 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     5,07EUR","-5,07 €",Transports,VTC,
2022/02/02,COMMISSIONS,COMMISSIONS,COMMISSIONS COTISATION A UNE OFFRE GROUPEE DE SERVICES ESPRIT LIBRE,"-17,24 €",Banque,Cotisation et frais,
2022/02/03,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 020222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 030222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-2,70 €",Alimentation,Optionnel,
2022/02/04,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 030222 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     5,07EUR","-5,07 €",Transports,VTC,
2022/02/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 030222 FRANPRIX        ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-7,39 €",Alimentation,Optionnel,
2022/02/04,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 030222 SAS VEZ         ENGHIEN LES B   CARTE   4974XXXXXXXX6437,"-24,16 €",Alimentation,Indispensable,
2022/02/04,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 03/02/22 16H52 034820   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-30,00 €",Consommation,Divers,
2022/02/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 050222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-3,40 €",Alimentation,Optionnel,
2022/02/07,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 030222 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     5,08EUR","-5,08 €",Transports,VTC,
2022/02/07,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 060222 SC-LES DELICES  DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-5,85 €",Alimentation,Optionnel,
2022/02/07,PRELEVEMENT,PRLV SEPA,PRLV SEPA BNP PARIBAS ECH/070222 ID EMETTEUR/FR94NOM001228 MDT/NOM3000401573NOM0002560320180130000 REF/09139129ZZ1BAMISH55UPXXFL LIB/ASSURANCE NOMADE,"-9,41 €",Banque,Cotisation et frais,
2022/02/07,PRELEVEMENT,PRLV SEPA,PRLV SEPA CARDIF ASSURANCE VIE ECH/070222 ID EMETTEUR/FR28ZZZ110086 MDT/FR28ZZZ1100862020042305013835CDIF REF/BP035196601         050222331608 LIB/BP035196601         050222,"-9,90 €",Assurance,Banque,
2022/02/07,PRELEVEMENT,PRLV SEPA,PRLV SEPA VETASSUR ECH/070222 ID EMETTEUR/FR11ZZZ489371 MDT/00852641.2 REF/34166SANTEVET/18406 LIB/34166-SANTEVET-NELSON,"-66,77 €",Chien,Cotisation Mutuelle,
2022/02/07,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CRAMIF /MOTIF 2203500297722203500297720695441   02 /REF 2203500297720695441   02,"944,79 €",Revenus,Invalidité,
2022/02/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070222 AUCHET THIERRY  DEUIL LA BAR    CARTE   4974XXXXXXXX6437,"-40,00 €",Santé,Frais Médicaux (DA),
2022/02/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070222 BAR A CLOPE     ENGHIEN LES     CARTE   4974XXXXXXXX6437,"-50,00 €",Cigarette électronique,,
2022/02/08,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 070222 CASINO DEUIL    DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-53,47 €",Alimentation,Indispensable,
2022/02/09,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 080222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/10,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 090222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA ASS DIOC DE PONTOISE ECH/100222 ID EMETTEUR/FR28222408361 MDT/4264 REF/PRESEPA144930 LIB/ASS.DIOCESAINE PONTOISE,"-40,00 €",Associatif,Dons déductibles,
2022/02/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA S.P.A. ECH/100222 ID EMETTEUR/FR12SPA420774 MDT/SPA-G02249465-000000027900 REF/RCUR-15585093 LIB/SPA 02249465 10/02/2022,"-50,00 €",Associatif,Dons déductibles,
2022/02/10,PRELEVEMENT,PRLV SEPA,PRLV SEPA VERSPIEREN ECH/100222 ID EMETTEUR/FR20ZZZ144762 MDT/0020957899 REF/0020161559   10/02/2022 0000171 LIB/0020957899,"-52,70 €",Santé,Mutuelle (Cotisation),
2022/02/11,PAIEMENT CB,FACTURE CARTE,"FACTURE CARTE DU 100222 UBER   *TRIP    CARTE   4974XXXXXXXX6437                NLD     4,35EUR","-4,35 €",Transports,VTC,
2022/02/11,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 100222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,90 €",Alimentation,Optionnel,
2022/02/11,VIREMENT,VIR SEPA RECU,VIR SEPA RECU /DE CPAM DU VAL D OISE /MOTIF 220410003798220410003798 /REF 220410003798,"21,00 €",Santé,Remboursement CPAM,
2022/02/11,RETRAIT DISTRIBUTEUR,RETRAIT DAB,RETRAIT DAB 10/02/22 16H54 034820   BNP PARIBAS               ENGHIEN LES B    0004974XXXXXXXX6437,"-80,00 €",Santé,Frais Médicaux (DG),
2022/02/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 120222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,20 €",Alimentation,Optionnel,
2022/02/14,PAIEMENT CB,FACTURE CARTE,FACTURE CARTE DU 110222 LA FLUTE DE PAI DEUIL LA BARR   CARTE   4974XXXXXXXX6437,"-4,20 €",Alimentation,Optionnel,
